"REF_DATE","GEO","DGUID","Selected livestock","Unit of measure","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2011","Nova Scotia","2016A000212","Total cattle","Average number","Number","223","units","0","v62727525","4.1.3","65","","","","0"
"2011","Nova Scotia","2016A000212","Dairy cows","Number of farms reporting","Number","223","units","0","v62727526","4.2.1","295","","","","0"
"2011","Nova Scotia","2016A000212","Dairy cows","Number of animals","Number","223","units","0","v62727527","4.2.2","21935","","","","0"
"2011","Nova Scotia","2016A000212","Dairy cows","Average number","Number","223","units","0","v62727528","4.2.3","74","","","","0"
"2011","Nova Scotia","2016A000212","Beef cows","Number of farms reporting","Number","223","units","0","v62727529","4.3.1","944","","","","0"
"2011","Nova Scotia","2016A000212","Beef cows","Number of animals","Number","223","units","0","v62727530","4.3.2","18329","","","","0"
"2011","Nova Scotia","2016A000212","Beef cows","Average number","Number","223","units","0","v62727531","4.3.3","19","","","","0"
"2011","Nova Scotia","2016A000212","Total heifers","Number of farms reporting","Number","223","units","0","v62727532","4.4.1","992","","","","0"
"2011","Nova Scotia","2016A000212","Total heifers","Number of animals","Number","223","units","0","v62727533","4.4.2","16789","","","","0"
"2011","Nova Scotia","2016A000212","Total heifers","Average number","Number","223","units","0","v62727534","4.4.3","17","","","","0"
"2011","Nova Scotia","2016A000212","Bulls, 1 year and over","Number of farms reporting","Number","223","units","0","v62727535","4.5.1","802","","","","0"
"2011","Nova Scotia","2016A000212","Bulls, 1 year and over","Number of animals","Number","223","units","0","v62727536","4.5.2","1303","","","","0"
"2011","Nova Scotia","2016A000212","Bulls, 1 year and over","Average number","Number","223","units","0","v62727537","4.5.3","2","","","","0"
"2011","Nova Scotia","2016A000212","Steers, 1 year and over","Number of farms reporting","Number","223","units","0","v62727538","4.6.1","487","","","","0"
"2011","Nova Scotia","2016A000212","Steers, 1 year and over","Number of animals","Number","223","units","0","v62727539","4.6.2","4273","","","","0"
"2011","Nova Scotia","2016A000212","Steers, 1 year and over","Average number","Number","223","units","0","v62727540","4.6.3","9","","","","0"
"2011","Nova Scotia","2016A000212","Calves, under 1 year","Number of farms reporting","Number","223","units","0","v62727541","4.7.1","1174","","","","0"
"2011","Nova Scotia","2016A000212","Calves, under 1 year","Number of animals","Number","223","units","0","v62727542","4.7.2","22580","","","","0"
"2011","Nova Scotia","2016A000212","Calves, under 1 year","Average number","Number","223","units","0","v62727543","4.7.3","19","","","","0"
"2011","Nova Scotia","2016A000212","Total pigs","Number of farms reporting","Number","223","units","0","v62727544","4.8.1","121","","","","0"
"2011","Nova Scotia","2016A000212","Total pigs","Number of animals","Number","223","units","0","v62727545","4.8.2","18645","","","","0"
"2011","Nova Scotia","2016A000212","Total pigs","Average number","Number","223","units","0","v62727546","4.8.3","154","","","","0"
"2011","Nova Scotia","2016A000212","Boars","Number of farms reporting","Number","223","units","0","v62727547","4.9.1","55","","","","0"
"2011","Nova Scotia","2016A000212","Boars","Number of animals","Number","223","units","0","v62727548","4.9.2","135","","","","0"
"2011","Nova Scotia","2016A000212","Boars","Average number","Number","223","units","0","v62727549","4.9.3","2","","","","0"
"2011","Nova Scotia","2016A000212","Sows and gilts for breeding","Number of farms reporting","Number","223","units","0","v62727550","4.10.1","65","","","","0"
"2011","Nova Scotia","2016A000212","Sows and gilts for breeding","Number of animals","Number","223","units","0","v62727551","4.10.2","5492","","","","0"
"2011","Nova Scotia","2016A000212","Sows and gilts for breeding","Average number","Number","223","units","0","v62727552","4.10.3","84","","","","0"
"2011","Nova Scotia","2016A000212","All other pigs","Number of farms reporting","Number","223","units","0","v62727553","4.11.1","102","","","","0"
"2011","Nova Scotia","2016A000212","All other pigs","Number of animals","Number","223","units","0","v62727554","4.11.2","13018","","","","0"
"2011","Nova Scotia","2016A000212","All other pigs","Average number","Number","223","units","0","v62727555","4.11.3","128","","","","0"
"2011","Nova Scotia","2016A000212","Total sheep","Number of farms reporting","Number","223","units","0","v62727556","4.12.1","293","","","","0"
"2011","Nova Scotia","2016A000212","Total sheep","Number of animals","Number","223","units","0","v62727557","4.12.2","26671","","","","0"
"2011","Nova Scotia","2016A000212","Total sheep","Average number","Number","223","units","0","v62727558","4.12.3","91","","","","0"
"2011","Nova Scotia","2016A000212","Rams","Number of farms reporting","Number","223","units","0","v62727559","4.13.1","235","","","","0"
"2011","Nova Scotia","2016A000212","Rams","Number of animals","Number","223","units","0","v62727560","4.13.2","673","","","","0"
"2011","Nova Scotia","2016A000212","Rams","Average number","Number","223","units","0","v62727561","4.13.3","3","","","","0"
"2011","Nova Scotia","2016A000212","Ewes","Number of farms reporting","Number","223","units","0","v62727562","4.14.1","286","","","","0"
"2011","Nova Scotia","2016A000212","Ewes","Number of animals","Number","223","units","0","v62727563","4.14.2","12360","","","","0"
"2011","Nova Scotia","2016A000212","Ewes","Average number","Number","223","units","0","v62727564","4.14.3","43","","","","0"
"2011","Nova Scotia","2016A000212","All other sheep","Number of farms reporting","Number","223","units","0","v62727565","4.15.1","261","","","","0"
"2011","Nova Scotia","2016A000212","All other sheep","Number of animals","Number","223","units","0","v62727566","4.15.2","13638","","","","0"
"2011","Nova Scotia","2016A000212","All other sheep","Average number","Number","223","units","0","v62727567","4.15.3","52","","","","0"
"2011","Nova Scotia","2016A000212","Horses and ponies","Number of farms reporting","Number","223","units","0","v62727568","4.16.1","594","","","","0"
"2011","Nova Scotia","2016A000212","Horses and ponies","Number of animals","Number","223","units","0","v62727569","4.16.2","3346","","","","0"
"2011","Nova Scotia","2016A000212","Horses and ponies","Average number","Number","223","units","0","v62727570","4.16.3","6","","","","0"
"2011","Nova Scotia","2016A000212","Goats","Number of farms reporting","Number","223","units","0","v62727571","4.17.1","172","","","","0"
"2011","Nova Scotia","2016A000212","Goats","Number of animals","Number","223","units","0","v62727572","4.17.2","2241","","","","0"
"2011","Nova Scotia","2016A000212","Goats","Average number","Number","223","units","0","v62727573","4.17.3","13","","","","0"
"2011","Nova Scotia","2016A000212","Wild boars","Number of farms reporting","Number","223","units","0","v62727574","4.18.1","0","","","","0"
"2011","Nova Scotia","2016A000212","Wild boars","Number of animals","Number","223","units","0","v62727575","4.18.2","0","","","","0"
"2011","Nova Scotia","2016A000212","Wild boars","Average number","Number","223","units","0","v62727576","4.18.3","","..","","","0"
"2011","Nova Scotia","2016A000212","Mink","Number of farms reporting","Number","223","units","0","v62727577","4.19.1","127","","","","0"
"2011","Nova Scotia","2016A000212","Mink","Number of animals","Number","223","units","0","v62727578","4.19.2","425273","","","","0"
"2011","Nova Scotia","2016A000212","Mink","Average number","Number","223","units","0","v62727579","4.19.3","3349","","","","0"
"2011","Nova Scotia","2016A000212","Fox","Number of farms reporting","Number","223","units","0","v62727580","4.20.1","8","","","","0"
"2011","Nova Scotia","2016A000212","Fox","Number of animals","Number","223","units","0","v62727581","4.20.2","950","","","","0"
"2011","Nova Scotia","2016A000212","Fox","Average number","Number","223","units","0","v62727582","4.20.3","119","","","","0"
"2011","Nova Scotia","2016A000212","Bison","Number of farms reporting","Number","223","units","0","v62727583","4.21.1","2","","","","0"
"2011","Nova Scotia","2016A000212","Bison","Number of animals","Number","223","units","0","v62727584","4.21.2","","x","","","0"
"2011","Nova Scotia","2016A000212","Bison","Average number","Number","223","units","0","v62727585","4.21.3","","..","","","0"
"2011","Nova Scotia","2016A000212","Llamas and alpacas","Number of farms reporting","Number","223","units","0","v62727586","4.22.1","56","","","","0"
"2011","Nova Scotia","2016A000212","Llamas and alpacas","Number of animals","Number","223","units","0","v62727587","4.22.2","437","","","","0"
"2011","Nova Scotia","2016A000212","Llamas and alpacas","Average number","Number","223","units","0","v62727588","4.22.3","8","","","","0"
"2011","Nova Scotia","2016A000212","Deer","Number of farms reporting","Number","223","units","0","v62727589","4.23.1","5","","","","0"
"2011","Nova Scotia","2016A000212","Deer","Number of animals","Number","223","units","0","v62727590","4.23.2","212","","","","0"
"2011","Nova Scotia","2016A000212","Deer","Average number","Number","223","units","0","v62727591","4.23.3","42","","","","0"
"2011","Nova Scotia","2016A000212","Elk (wapiti)","Number of farms reporting","Number","223","units","0","v62727592","4.24.1","0","","","","0"
"2011","Nova Scotia","2016A000212","Elk (wapiti)","Number of animals","Number","223","units","0","v62727593","4.24.2","0","","","","0"
"2011","Nova Scotia","2016A000212","Elk (wapiti)","Average number","Number","223","units","0","v62727594","4.24.3","","..","","","0"
"2011","Nova Scotia","2016A000212","Total hens and chickens","Number of farms reporting","Number","223","units","0","v62727595","4.25.1","600","","","","0"
"2011","Nova Scotia","2016A000212","Total hens and chickens","Number of animals","Number","223","units","0","v62727596","4.25.2","4826571","","","","0"
"2011","Nova Scotia","2016A000212","Total hens and chickens","Average number","Number","223","units","0","v62727597","4.25.3","8044","","","","0"
"2011","Nova Scotia","2016A000212","Turkeys","Number of farms reporting","Number","223","units","0","v62727598","4.26.1","103","","","","0"
"2011","Nova Scotia","2016A000212","Turkeys","Number of animals","Number","223","units","0","v62727599","4.26.2","238803","","","","0"
"2011","Nova Scotia","2016A000212","Turkeys","Average number","Number","223","units","0","v62727600","4.26.3","2318","","","","0"
"2011","New Brunswick","2016A000213","Total cattle","Number of farms reporting","Number","223","units","0","v62727601","5.1.1","1029","","","","0"
"2011","New Brunswick","2016A000213","Total cattle","Number of animals","Number","223","units","0","v62727602","5.1.2","75091","","","","0"
"2011","New Brunswick","2016A000213","Total cattle","Average number","Number","223","units","0","v62727603","5.1.3","73","","","","0"
"2011","New Brunswick","2016A000213","Dairy cows","Number of farms reporting","Number","223","units","0","v62727604","5.2.1","257","","","","0"
"2011","New Brunswick","2016A000213","Dairy cows","Number of animals","Number","223","units","0","v62727605","5.2.2","18534","","","","0"
"2011","New Brunswick","2016A000213","Dairy cows","Average number","Number","223","units","0","v62727606","5.2.3","72","","","","0"
"2011","New Brunswick","2016A000213","Beef cows","Number of farms reporting","Number","223","units","0","v62727607","5.3.1","712","","","","0"
"2011","New Brunswick","2016A000213","Beef cows","Number of animals","Number","223","units","0","v62727608","5.3.2","16312","","","","0"
"2011","New Brunswick","2016A000213","Beef cows","Average number","Number","223","units","0","v62727609","5.3.3","23","","","","0"
"2011","New Brunswick","2016A000213","Total heifers","Number of farms reporting","Number","223","units","0","v62727610","5.4.1","774","","","","0"
"2011","New Brunswick","2016A000213","Total heifers","Number of animals","Number","223","units","0","v62727611","5.4.2","15384","","","","0"
"2011","New Brunswick","2016A000213","Total heifers","Average number","Number","223","units","0","v62727612","5.4.3","20","","","","0"
"2011","New Brunswick","2016A000213","Bulls, 1 year and over","Number of farms reporting","Number","223","units","0","v62727613","5.5.1","621","","","","0"
"2011","New Brunswick","2016A000213","Bulls, 1 year and over","Number of animals","Number","223","units","0","v62727614","5.5.2","976","","","","0"
"2011","New Brunswick","2016A000213","Bulls, 1 year and over","Average number","Number","223","units","0","v62727615","5.5.3","2","","","","0"
"2011","New Brunswick","2016A000213","Steers, 1 year and over","Number of farms reporting","Number","223","units","0","v62727616","5.6.1","320","","","","0"
"2011","New Brunswick","2016A000213","Steers, 1 year and over","Number of animals","Number","223","units","0","v62727617","5.6.2","3693","","","","0"
"2011","New Brunswick","2016A000213","Steers, 1 year and over","Average number","Number","223","units","0","v62727618","5.6.3","12","","","","0"
"2011","New Brunswick","2016A000213","Calves, under 1 year","Number of farms reporting","Number","223","units","0","v62727619","5.7.1","929","","","","0"
"2011","New Brunswick","2016A000213","Calves, under 1 year","Number of animals","Number","223","units","0","v62727620","5.7.2","20192","","","","0"
"2011","New Brunswick","2016A000213","Calves, under 1 year","Average number","Number","223","units","0","v62727621","5.7.3","22","","","","0"
"2011","New Brunswick","2016A000213","Total pigs","Number of farms reporting","Number","223","units","0","v62727622","5.8.1","82","","","","0"
"2011","New Brunswick","2016A000213","Total pigs","Number of animals","Number","223","units","0","v62727623","5.8.2","54630","","","","0"
"2011","New Brunswick","2016A000213","Total pigs","Average number","Number","223","units","0","v62727624","5.8.3","666","","","","0"
"2011","New Brunswick","2016A000213","Boars","Number of farms reporting","Number","223","units","0","v62727625","5.9.1","31","","","","0"
"2011","New Brunswick","2016A000213","Boars","Number of animals","Number","223","units","0","v62727626","5.9.2","101","","","","0"
"2011","New Brunswick","2016A000213","Boars","Average number","Number","223","units","0","v62727627","5.9.3","3","","","","0"
"2011","New Brunswick","2016A000213","Sows and gilts for breeding","Number of farms reporting","Number","223","units","0","v62727628","5.10.1","35","","","","0"
"2011","New Brunswick","2016A000213","Sows and gilts for breeding","Number of animals","Number","223","units","0","v62727629","5.10.2","9622","","","","0"
"2011","New Brunswick","2016A000213","Sows and gilts for breeding","Average number","Number","223","units","0","v62727630","5.10.3","275","","","","0"
"2011","New Brunswick","2016A000213","All other pigs","Number of farms reporting","Number","223","units","0","v62727631","5.11.1","77","","","","0"
"2011","New Brunswick","2016A000213","All other pigs","Number of animals","Number","223","units","0","v62727632","5.11.2","44907","","","","0"
"2011","New Brunswick","2016A000213","All other pigs","Average number","Number","223","units","0","v62727633","5.11.3","583","","","","0"
"2011","New Brunswick","2016A000213","Total sheep","Number of farms reporting","Number","223","units","0","v62727634","5.12.1","137","","","","0"
"2011","New Brunswick","2016A000213","Total sheep","Number of animals","Number","223","units","0","v62727635","5.12.2","9283","","","","0"
"2011","New Brunswick","2016A000213","Total sheep","Average number","Number","223","units","0","v62727636","5.12.3","68","","","","0"
"2011","New Brunswick","2016A000213","Rams","Number of farms reporting","Number","223","units","0","v62727637","5.13.1","106","","","","0"
"2011","New Brunswick","2016A000213","Rams","Number of animals","Number","223","units","0","v62727638","5.13.2","284","","","","0"
"2011","New Brunswick","2016A000213","Rams","Average number","Number","223","units","0","v62727639","5.13.3","3","","","","0"
"2011","New Brunswick","2016A000213","Ewes","Number of farms reporting","Number","223","units","0","v62727640","5.14.1","128","","","","0"
"2011","New Brunswick","2016A000213","Ewes","Number of animals","Number","223","units","0","v62727641","5.14.2","4219","","","","0"
"2011","New Brunswick","2016A000213","Ewes","Average number","Number","223","units","0","v62727642","5.14.3","33","","","","0"
"2011","New Brunswick","2016A000213","All other sheep","Number of farms reporting","Number","223","units","0","v62727643","5.15.1","113","","","","0"
"2011","New Brunswick","2016A000213","All other sheep","Number of animals","Number","223","units","0","v62727644","5.15.2","4780","","","","0"
"2011","New Brunswick","2016A000213","All other sheep","Average number","Number","223","units","0","v62727645","5.15.3","42","","","","0"
"2011","New Brunswick","2016A000213","Horses and ponies","Number of farms reporting","Number","223","units","0","v62727646","5.16.1","406","","","","0"
"2011","New Brunswick","2016A000213","Horses and ponies","Number of animals","Number","223","units","0","v62727647","5.16.2","2449","","","","0"
"2011","New Brunswick","2016A000213","Horses and ponies","Average number","Number","223","units","0","v62727648","5.16.3","6","","","","0"
"2011","New Brunswick","2016A000213","Goats","Number of farms reporting","Number","223","units","0","v62727649","5.17.1","86","","","","0"
"2011","New Brunswick","2016A000213","Goats","Number of animals","Number","223","units","0","v62727650","5.17.2","927","","","","0"
"2011","New Brunswick","2016A000213","Goats","Average number","Number","223","units","0","v62727651","5.17.3","11","","","","0"
"2011","New Brunswick","2016A000213","Wild boars","Number of farms reporting","Number","223","units","0","v62727652","5.18.1","1","","","","0"
"2011","New Brunswick","2016A000213","Wild boars","Number of animals","Number","223","units","0","v62727653","5.18.2","","x","","","0"
"2011","New Brunswick","2016A000213","Wild boars","Average number","Number","223","units","0","v62727654","5.18.3","","..","","","0"
"2011","New Brunswick","2016A000213","Mink","Number of farms reporting","Number","223","units","0","v62727655","5.19.1","13","","","","0"
"2011","New Brunswick","2016A000213","Mink","Number of animals","Number","223","units","0","v62727656","5.19.2","16524","","","","0"
"2011","New Brunswick","2016A000213","Mink","Average number","Number","223","units","0","v62727657","5.19.3","1271","","","","0"
"2011","New Brunswick","2016A000213","Fox","Number of farms reporting","Number","223","units","0","v62727658","5.20.1","17","","","","0"
"2011","New Brunswick","2016A000213","Fox","Number of animals","Number","223","units","0","v62727659","5.20.2","2278","","","","0"
"2011","New Brunswick","2016A000213","Fox","Average number","Number","223","units","0","v62727660","5.20.3","134","","","","0"
"2011","New Brunswick","2016A000213","Bison","Number of farms reporting","Number","223","units","0","v62727661","5.21.1","2","","","","0"
"2011","New Brunswick","2016A000213","Bison","Number of animals","Number","223","units","0","v62727662","5.21.2","","x","","","0"
"2011","New Brunswick","2016A000213","Bison","Average number","Number","223","units","0","v62727663","5.21.3","","..","","","0"
"2011","New Brunswick","2016A000213","Llamas and alpacas","Number of farms reporting","Number","223","units","0","v62727664","5.22.1","35","","","","0"
"2011","New Brunswick","2016A000213","Llamas and alpacas","Number of animals","Number","223","units","0","v62727665","5.22.2","303","","","","0"
"2011","New Brunswick","2016A000213","Llamas and alpacas","Average number","Number","223","units","0","v62727666","5.22.3","9","","","","0"
"2011","New Brunswick","2016A000213","Deer","Number of farms reporting","Number","223","units","0","v62727667","5.23.1","3","","","","0"
"2011","New Brunswick","2016A000213","Deer","Number of animals","Number","223","units","0","v62727668","5.23.2","94","","","","0"
"2011","New Brunswick","2016A000213","Deer","Average number","Number","223","units","0","v62727669","5.23.3","31","","","","0"
"2011","New Brunswick","2016A000213","Elk (wapiti)","Number of farms reporting","Number","223","units","0","v62727670","5.24.1","3","","","","0"
"2011","New Brunswick","2016A000213","Elk (wapiti)","Number of animals","Number","223","units","0","v62727671","5.24.2","46","","","","0"
"2011","New Brunswick","2016A000213","Elk (wapiti)","Average number","Number","223","units","0","v62727672","5.24.3","15","","","","0"
"2011","New Brunswick","2016A000213","Total hens and chickens","Number of farms reporting","Number","223","units","0","v62727673","5.25.1","308","","","","0"
"2011","New Brunswick","2016A000213","Total hens and chickens","Number of animals","Number","223","units","0","v62727674","5.25.2","3131845","","","","0"
"2011","New Brunswick","2016A000213","Total hens and chickens","Average number","Number","223","units","0","v62727675","5.25.3","10168","","","","0"
"2011","New Brunswick","2016A000213","Turkeys","Number of farms reporting","Number","223","units","0","v62727676","5.26.1","41","","","","0"
"2011","New Brunswick","2016A000213","Turkeys","Number of animals","Number","223","units","0","v62727677","5.26.2","","x","","","0"
"2011","New Brunswick","2016A000213","Turkeys","Average number","Number","223","units","0","v62727678","5.26.3","","..","","","0"
"2011","Quebec","2016A000224","Total cattle","Number of farms reporting","Number","223","units","0","v62727679","6.1.1","11749","","","","0"
"2011","Quebec","2016A000224","Total cattle","Number of animals","Number","223","units","0","v62727680","6.1.2","1230487","","","","0"
"2011","Quebec","2016A000224","Total cattle","Average number","Number","223","units","0","v62727681","6.1.3","105","","","","0"
"2011","Quebec","2016A000224","Dairy cows","Number of farms reporting","Number","223","units","0","v62727682","6.2.1","6432","","","","0"
"2011","Quebec","2016A000224","Dairy cows","Number of animals","Number","223","units","0","v62727683","6.2.2","359510","","","","0"
"2011","Quebec","2016A000224","Dairy cows","Average number","Number","223","units","0","v62727684","6.2.3","56","","","","0"
"2011","Quebec","2016A000224","Beef cows","Number of farms reporting","Number","223","units","0","v62727685","6.3.1","4575","","","","0"
"2011","Quebec","2016A000224","Beef cows","Number of animals","Number","223","units","0","v62727686","6.3.2","187332","","","","0"
"2011","Quebec","2016A000224","Beef cows","Average number","Number","223","units","0","v62727687","6.3.3","41","","","","0"
"2011","Quebec","2016A000224","Total heifers","Number of farms reporting","Number","223","units","0","v62727688","6.4.1","9168","","","","0"
"2011","Quebec","2016A000224","Total heifers","Number of animals","Number","223","units","0","v62727689","6.4.2","217244","","","","0"
"2011","Quebec","2016A000224","Total heifers","Average number","Number","223","units","0","v62727690","6.4.3","24","","","","0"
"2011","Quebec","2016A000224","Bulls, 1 year and over","Number of farms reporting","Number","223","units","0","v62727691","6.5.1","5244","","","","0"
"2011","Quebec","2016A000224","Bulls, 1 year and over","Number of animals","Number","223","units","0","v62727692","6.5.2","11991","","","","0"
"2011","Quebec","2016A000224","Bulls, 1 year and over","Average number","Number","223","units","0","v62727693","6.5.3","2","","","","0"
"2011","Quebec","2016A000224","Steers, 1 year and over","Number of farms reporting","Number","223","units","0","v62727694","6.6.1","2545","","","","0"
"2011","Quebec","2016A000224","Steers, 1 year and over","Number of animals","Number","223","units","0","v62727695","6.6.2","82324","","","","0"
"2011","Quebec","2016A000224","Steers, 1 year and over","Average number","Number","223","units","0","v62727696","6.6.3","32","","","","0"
"2011","Quebec","2016A000224","Calves, under 1 year","Number of farms reporting","Number","223","units","0","v62727697","6.7.1","10760","","","","0"
"2011","Quebec","2016A000224","Calves, under 1 year","Number of animals","Number","223","units","0","v62727698","6.7.2","372086","","","","0"
"2011","Quebec","2016A000224","Calves, under 1 year","Average number","Number","223","units","0","v62727699","6.7.3","35","","","","0"
"2011","Quebec","2016A000224","Total pigs","Number of farms reporting","Number","223","units","0","v62727700","6.8.1","1953","","","","0"
"2011","Quebec","2016A000224","Total pigs","Number of animals","Number","223","units","0","v62727701","6.8.2","4096678","","","","0"
"2011","Quebec","2016A000224","Total pigs","Average number","Number","223","units","0","v62727702","6.8.3","2098","","","","0"
"2011","Quebec","2016A000224","Boars","Number of farms reporting","Number","223","units","0","v62727703","6.9.1","746","","","","0"
"2011","Quebec","2016A000224","Boars","Number of animals","Number","223","units","0","v62727704","6.9.2","6606","","","","0"
"2011","Quebec","2016A000224","Boars","Average number","Number","223","units","0","v62727705","6.9.3","9","","","","0"
"2011","Quebec","2016A000224","Sows and gilts for breeding","Number of farms reporting","Number","223","units","0","v62727706","6.10.1","829","","","","0"
"2011","Quebec","2016A000224","Sows and gilts for breeding","Number of animals","Number","223","units","0","v62727707","6.10.2","319446","","","","0"
"2011","Quebec","2016A000224","Sows and gilts for breeding","Average number","Number","223","units","0","v62727708","6.10.3","385","","","","0"
"2011","Quebec","2016A000224","All other pigs","Number of farms reporting","Number","223","units","0","v62727709","6.11.1","1894","","","","0"
"2011","Quebec","2016A000224","All other pigs","Number of animals","Number","223","units","0","v62727710","6.11.2","3770626","","","","0"
"2011","Quebec","2016A000224","All other pigs","Average number","Number","223","units","0","v62727711","6.11.3","1991","","","","0"
"2011","Quebec","2016A000224","Total sheep","Number of farms reporting","Number","223","units","0","v62727712","6.12.1","1166","","","","0"
"2011","Quebec","2016A000224","Total sheep","Number of animals","Number","223","units","0","v62727713","6.12.2","272534","","","","0"
"2011","Quebec","2016A000224","Total sheep","Average number","Number","223","units","0","v62727714","6.12.3","234","","","","0"
"2011","Quebec","2016A000224","Rams","Number of farms reporting","Number","223","units","0","v62727715","6.13.1","987","","","","0"
"2011","Quebec","2016A000224","Rams","Number of animals","Number","223","units","0","v62727716","6.13.2","6060","","","","0"
"2011","Quebec","2016A000224","Rams","Average number","Number","223","units","0","v62727717","6.13.3","6","","","","0"
"2011","Quebec","2016A000224","Ewes","Number of farms reporting","Number","223","units","0","v62727718","6.14.1","1113","","","","0"
"2011","Quebec","2016A000224","Ewes","Number of animals","Number","223","units","0","v62727719","6.14.2","155848","","","","0"
"2011","Quebec","2016A000224","Ewes","Average number","Number","223","units","0","v62727720","6.14.3","140","","","","0"
"2011","Quebec","2016A000224","All other sheep","Number of farms reporting","Number","223","units","0","v62727721","6.15.1","1013","","","","0"
"2011","Quebec","2016A000224","All other sheep","Number of animals","Number","223","units","0","v62727722","6.15.2","110626","","","","0"
"2011","Quebec","2016A000224","All other sheep","Average number","Number","223","units","0","v62727723","6.15.3","109","","","","0"
"2011","Quebec","2016A000224","Horses and ponies","Number of farms reporting","Number","223","units","0","v62727724","6.16.1","3983","","","","0"
"2011","Quebec","2016A000224","Horses and ponies","Number of animals","Number","223","units","0","v62727725","6.16.2","25190","","","","0"
"2011","Quebec","2016A000224","Horses and ponies","Average number","Number","223","units","0","v62727726","6.16.3","6","","","","0"
"2011","Quebec","2016A000224","Goats","Number of farms reporting","Number","223","units","0","v62727727","6.17.1","842","","","","0"
"2011","Quebec","2016A000224","Goats","Number of animals","Number","223","units","0","v62727728","6.17.2","38915","","","","0"
"2011","Quebec","2016A000224","Goats","Average number","Number","223","units","0","v62727729","6.17.3","46","","","","0"
"2011","Quebec","2016A000224","Wild boars","Number of farms reporting","Number","223","units","0","v62727730","6.18.1","49","","","","0"
"2011","Quebec","2016A000224","Wild boars","Number of animals","Number","223","units","0","v62727731","6.18.2","2666","","","","0"
"2011","Quebec","2016A000224","Wild boars","Average number","Number","223","units","0","v62727732","6.18.3","54","","","","0"
"2011","Quebec","2016A000224","Mink","Number of farms reporting","Number","223","units","0","v62727733","6.19.1","14","","","","0"
"2011","Quebec","2016A000224","Mink","Number of animals","Number","223","units","0","v62727734","6.19.2","17181","","","","0"
"2011","Quebec","2016A000224","Mink","Average number","Number","223","units","0","v62727735","6.19.3","1227","","","","0"
"2011","Quebec","2016A000224","Fox","Number of farms reporting","Number","223","units","0","v62727736","6.20.1","16","","","","0"
"2011","Quebec","2016A000224","Fox","Number of animals","Number","223","units","0","v62727737","6.20.2","2112","","","","0"
"2011","Quebec","2016A000224","Fox","Average number","Number","223","units","0","v62727738","6.20.3","132","","","","0"
"2011","Quebec","2016A000224","Bison","Number of farms reporting","Number","223","units","0","v62727739","6.21.1","45","","","","0"
"2011","Quebec","2016A000224","Bison","Number of animals","Number","223","units","0","v62727740","6.21.2","2380","","","","0"
"2011","Quebec","2016A000224","Bison","Average number","Number","223","units","0","v62727741","6.21.3","53","","","","0"
"2011","Quebec","2016A000224","Llamas and alpacas","Number of farms reporting","Number","223","units","0","v62727742","6.22.1","275","","","","0"
"2011","Quebec","2016A000224","Llamas and alpacas","Number of animals","Number","223","units","0","v62727743","6.22.2","2043","","","","0"
"2011","Quebec","2016A000224","Llamas and alpacas","Average number","Number","223","units","0","v62727744","6.22.3","7","","","","0"
"2011","Quebec","2016A000224","Deer","Number of farms reporting","Number","223","units","0","v62727745","6.23.1","139","","","","0"
"2011","Quebec","2016A000224","Deer","Number of animals","Number","223","units","0","v62727746","6.23.2","9994","","","","0"
"2011","Quebec","2016A000224","Deer","Average number","Number","223","units","0","v62727747","6.23.3","72","","","","0"
"2011","Quebec","2016A000224","Elk (wapiti)","Number of farms reporting","Number","223","units","0","v62727748","6.24.1","49","","","","0"
"2011","Quebec","2016A000224","Elk (wapiti)","Number of animals","Number","223","units","0","v62727749","6.24.2","1916","","","","0"
"2011","Quebec","2016A000224","Elk (wapiti)","Average number","Number","223","units","0","v62727750","6.24.3","39","","","","0"
"2011","Quebec","2016A000224","Total hens and chickens","Number of farms reporting","Number","223","units","0","v62727751","6.25.1","2020","","","","0"
"2011","Quebec","2016A000224","Total hens and chickens","Number of animals","Number","223","units","0","v62727752","6.25.2","31705706","","","","0"
"2011","Quebec","2016A000224","Total hens and chickens","Average number","Number","223","units","0","v62727753","6.25.3","15696","","","","0"
"2011","Quebec","2016A000224","Turkeys","Number of farms reporting","Number","223","units","0","v62727754","6.26.1","284","","","","0"
"2011","Quebec","2016A000224","Turkeys","Number of animals","Number","223","units","0","v62727755","6.26.2","1565048","","","","0"
"2011","Quebec","2016A000224","Turkeys","Average number","Number","223","units","0","v62727756","6.26.3","5511","","","","0"
"2011","Ontario","2016A000235","Total cattle","Number of farms reporting","Number","223","units","0","v62727757","7.1.1","20349","","","","0"
"2011","Ontario","2016A000235","Total cattle","Number of animals","Number","223","units","0","v62727758","7.1.2","1741381","","","","0"
"2011","Ontario","2016A000235","Total cattle","Average number","Number","223","units","0","v62727759","7.1.3","86","","","","0"
"2011","Ontario","2016A000235","Dairy cows","Number of farms reporting","Number","223","units","0","v62727760","7.2.1","5131","","","","0"
"2011","Ontario","2016A000235","Dairy cows","Number of animals","Number","223","units","0","v62727761","7.2.2","318158","","","","0"
"2011","Ontario","2016A000235","Dairy cows","Average number","Number","223","units","0","v62727762","7.2.3","62","","","","0"
"2011","Ontario","2016A000235","Beef cows","Number of farms reporting","Number","223","units","0","v62727763","7.3.1","11567","","","","0"
