"REF_DATE","GEO","DGUID","Estimates","Livestock","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1979","Canada","2016A000011124","Estimated farm output","Hogs","Head","148","thousands","3","v61841","1.3.1","12009.5","","","","1"
"1979","Canada","2016A000011124","Estimated farm output","Sheep and lambs","Head","148","thousands","3","v62137","1.3.2","234.7","","","","1"
"1979","Canada","2016A000011124","Exported alive, farm production","Hogs","Head","148","thousands","3","v61842","1.4.1","122.6","","","","1"
"1979","Canada","2016A000011124","Exported alive, farm production","Sheep and lambs","Head","148","thousands","3","v62140","1.4.2","9.7","","","","1"
"1979","Canada","2016A000011124","Total slaughterings, farm and meat production","Hogs","Head","148","thousands","3","v61843","1.5.1","11886.9","","","","1"
"1979","Canada","2016A000011124","Total slaughterings, farm and meat production","Sheep and lambs","Head","148","thousands","3","v62141","1.5.2","240.0","","","","1"
"1979","Canada","2016A000011124","Inspected slaughterings","Hogs","Head","148","thousands","3","v61844","1.6.1","11030.8","","","","1"
"1979","Canada","2016A000011124","Inspected slaughterings","Sheep and lambs","Head","148","thousands","3","v62142","1.6.2","92.8","","","","1"
"1979","Canada","2016A000011124","Uninspected slaughterings","Hogs","Head","148","thousands","3","v61845","1.7.1","970.0","","","","1"
"1979","Canada","2016A000011124","Uninspected slaughterings","Sheep and lambs","Head","148","thousands","3","v62143","1.7.2","147.2","","","","1"
"1979","Canada","2016A000011124","Farm use, killed and eaten","Hogs","Head","148","thousands","3","v61846","1.8.1","170.8","","","t","1"
"1979","Canada","2016A000011124","Farm use, killed and eaten","Sheep and lambs","Head","148","thousands","3","v62144","1.8.2","13.9","","","t","1"
"1979","Canada","2016A000011124","Sold, killed and sold","Hogs","Head","148","thousands","3","v61847","1.9.1","145.1","","","t","1"
"1979","Canada","2016A000011124","Sold, killed and sold","Sheep and lambs","Head","148","thousands","3","v62145","1.9.2","39.9","","","t","1"
"1979","Canada","2016A000011124","Other uninspected slaughterings","Hogs","Head","148","thousands","3","v61848","1.10.1","654.1","","","t","1"
"1979","Canada","2016A000011124","Other uninspected slaughterings","Sheep and lambs","Head","148","thousands","3","v62146","1.10.2","93.4","","","t","1"
"1979","Canada","2016A000011124","Imported alive, farm production","Hogs","Head","148","thousands","3","v61849","1.11.1","","..","","","1"
"1979","Canada","2016A000011124","Imported alive, farm production","Sheep and lambs","Head","148","thousands","3","v62138","1.11.2","15.0","","","","1"
"1979","Canada","2016A000011124","Total supply","Hogs","Head","148","thousands","3","v42140877","1.12.1","11886.9","","","","1"
"1979","Canada","2016A000011124","Total supply","Sheep and lambs","Head","148","thousands","3","v62139","1.12.2","249.7","","","","1"
"1979","Canada","2016A000011124","Average cold trimmed weight, meat production","Hogs","Kilograms","192","units","0","v42140878","1.13.1","74.1","","","","1"
"1979","Canada","2016A000011124","Edible offal, meat production","Hogs","Tonnes","287","units","0","v42140879","1.14.1","26959","","","","0"
"1980","Canada","2016A000011124","Estimated farm output","Hogs","Head","148","thousands","3","v61841","1.3.1","14081.9","","","","1"
"1980","Canada","2016A000011124","Estimated farm output","Sheep and lambs","Head","148","thousands","3","v62137","1.3.2","291.7","","","","1"
"1980","Canada","2016A000011124","Exported alive, farm production","Hogs","Head","148","thousands","3","v61842","1.4.1","237.5","","","","1"
"1980","Canada","2016A000011124","Exported alive, farm production","Sheep and lambs","Head","148","thousands","3","v62140","1.4.2","20.7","","","","1"
"1980","Canada","2016A000011124","Total slaughterings, farm and meat production","Hogs","Head","148","thousands","3","v61843","1.5.1","13844.4","","","","1"
"1980","Canada","2016A000011124","Total slaughterings, farm and meat production","Sheep and lambs","Head","148","thousands","3","v62141","1.5.2","278.8","","","","1"
"1980","Canada","2016A000011124","Inspected slaughterings","Hogs","Head","148","thousands","3","v61844","1.6.1","12927.5","","","","1"
"1980","Canada","2016A000011124","Inspected slaughterings","Sheep and lambs","Head","148","thousands","3","v62142","1.6.2","114.8","","","","1"
"1980","Canada","2016A000011124","Uninspected slaughterings","Hogs","Head","148","thousands","3","v61845","1.7.1","1050.0","","","","1"
"1980","Canada","2016A000011124","Uninspected slaughterings","Sheep and lambs","Head","148","thousands","3","v62143","1.7.2","164.0","","","","1"
"1980","Canada","2016A000011124","Farm use, killed and eaten","Hogs","Head","148","thousands","3","v61846","1.8.1","157.2","","","t","1"
"1980","Canada","2016A000011124","Farm use, killed and eaten","Sheep and lambs","Head","148","thousands","3","v62144","1.8.2","14.5","","","t","1"
"1980","Canada","2016A000011124","Sold, killed and sold","Hogs","Head","148","thousands","3","v61847","1.9.1","133.1","","","t","1"
"1980","Canada","2016A000011124","Sold, killed and sold","Sheep and lambs","Head","148","thousands","3","v62145","1.9.2","43.2","","","t","1"
"1980","Canada","2016A000011124","Other uninspected slaughterings","Hogs","Head","148","thousands","3","v61848","1.10.1","759.7","","","t","1"
"1980","Canada","2016A000011124","Other uninspected slaughterings","Sheep and lambs","Head","148","thousands","3","v62146","1.10.2","106.3","","","t","1"
"1980","Canada","2016A000011124","Imported alive, farm production","Hogs","Head","148","thousands","3","v61849","1.11.1","","..","","","1"
"1980","Canada","2016A000011124","Imported alive, farm production","Sheep and lambs","Head","148","thousands","3","v62138","1.11.2","7.8","","","","1"
"1980","Canada","2016A000011124","Total supply","Hogs","Head","148","thousands","3","v42140877","1.12.1","13844.4","","","","1"
"1980","Canada","2016A000011124","Total supply","Sheep and lambs","Head","148","thousands","3","v62139","1.12.2","299.5","","","","1"
"1980","Canada","2016A000011124","Average cold trimmed weight, meat production","Hogs","Kilograms","192","units","0","v42140878","1.13.1","73.9","","","","1"
"1980","Canada","2016A000011124","Edible offal, meat production","Hogs","Tonnes","287","units","0","v42140879","1.14.1","31399","","","","0"
"1981","Canada","2016A000011124","Estimated farm output","Hogs","Head","148","thousands","3","v61841","1.3.1","13837.0","","","","1"
"1981","Canada","2016A000011124","Estimated farm output","Sheep and lambs","Head","148","thousands","3","v62137","1.3.2","347.4","","","","1"
"1981","Canada","2016A000011124","Exported alive, farm production","Hogs","Head","148","thousands","3","v61842","1.4.1","145.7","","","","1"
"1981","Canada","2016A000011124","Exported alive, farm production","Sheep and lambs","Head","148","thousands","3","v62140","1.4.2","4.3","","","","1"
"1981","Canada","2016A000011124","Total slaughterings, farm and meat production","Hogs","Head","148","thousands","3","v61843","1.5.1","13691.9","","","","1"
"1981","Canada","2016A000011124","Total slaughterings, farm and meat production","Sheep and lambs","Head","148","thousands","3","v62141","1.5.2","359.9","","","","1"
"1981","Canada","2016A000011124","Inspected slaughterings","Hogs","Head","148","thousands","3","v61844","1.6.1","13395.4","","","","1"
"1981","Canada","2016A000011124","Inspected slaughterings","Sheep and lambs","Head","148","thousands","3","v62142","1.6.2","291.3","","","","1"
"1981","Canada","2016A000011124","Uninspected slaughterings","Hogs","Head","148","thousands","3","v61845","1.7.1","296.5","","","","1"
"1981","Canada","2016A000011124","Uninspected slaughterings","Sheep and lambs","Head","148","thousands","3","v62143","1.7.2","68.6","","","","1"
"1981","Canada","2016A000011124","Imported alive, farm production","Hogs","Head","148","thousands","3","v61849","1.11.1","0.6","","","","1"
"1981","Canada","2016A000011124","Imported alive, farm production","Sheep and lambs","Head","148","thousands","3","v62138","1.11.2","16.8","","","","1"
"1981","Canada","2016A000011124","Total supply","Hogs","Head","148","thousands","3","v42140877","1.12.1","13691.9","","","","1"
"1981","Canada","2016A000011124","Total supply","Sheep and lambs","Head","148","thousands","3","v62139","1.12.2","364.2","","","","1"
"1981","Canada","2016A000011124","Average cold trimmed weight, meat production","Hogs","Kilograms","192","units","0","v42140878","1.13.1","74.2","","","","1"
"1981","Canada","2016A000011124","Edible offal, meat production","Hogs","Tonnes","287","units","0","v42140879","1.14.1","31053","","","","0"
"1981","Canada","2016A000011124","Edible offal, meat production","Sheep and lambs","Tonnes","287","thousands","3","v46473011","1.14.2","278","","","","0"
"1981","Canada","2016A000011124","Average cold dressed weight, meat production","Sheep and lambs","Kilograms","192","units","0","v44175461","1.15.2","17.9","","","","1"
"1982","Canada","2016A000011124","Estimated farm output","Hogs","Head","148","thousands","3","v61841","1.3.1","13763.0","","","","1"
"1982","Canada","2016A000011124","Estimated farm output","Sheep and lambs","Head","148","thousands","3","v62137","1.3.2","386.6","","","","1"
"1982","Canada","2016A000011124","Exported alive, farm production","Hogs","Head","148","thousands","3","v61842","1.4.1","305.3","","","","1"
"1982","Canada","2016A000011124","Exported alive, farm production","Sheep and lambs","Head","148","thousands","3","v62140","1.4.2","6.5","","","","1"
"1982","Canada","2016A000011124","Total slaughterings, farm and meat production","Hogs","Head","148","thousands","3","v61843","1.5.1","13458.1","","","","1"
"1982","Canada","2016A000011124","Total slaughterings, farm and meat production","Sheep and lambs","Head","148","thousands","3","v62141","1.5.2","415.1","","","","1"
"1982","Canada","2016A000011124","Inspected slaughterings","Hogs","Head","148","thousands","3","v61844","1.6.1","13158.4","","","","1"
"1982","Canada","2016A000011124","Inspected slaughterings","Sheep and lambs","Head","148","thousands","3","v62142","1.6.2","333.9","","","","1"
"1982","Canada","2016A000011124","Uninspected slaughterings","Hogs","Head","148","thousands","3","v61845","1.7.1","299.7","","","","1"
"1982","Canada","2016A000011124","Uninspected slaughterings","Sheep and lambs","Head","148","thousands","3","v62143","1.7.2","81.2","","","","1"
"1982","Canada","2016A000011124","Imported alive, farm production","Hogs","Head","148","thousands","3","v61849","1.11.1","0.4","","","","1"
"1982","Canada","2016A000011124","Imported alive, farm production","Sheep and lambs","Head","148","thousands","3","v62138","1.11.2","35.0","","","","1"
"1982","Canada","2016A000011124","Total supply","Hogs","Head","148","thousands","3","v42140877","1.12.1","13458.1","","","","1"
"1982","Canada","2016A000011124","Total supply","Sheep and lambs","Head","148","thousands","3","v62139","1.12.2","421.6","","","","1"
"1982","Canada","2016A000011124","Average cold trimmed weight, meat production","Hogs","Kilograms","192","units","0","v42140878","1.13.1","74.8","","","","1"
"1982","Canada","2016A000011124","Edible offal, meat production","Hogs","Tonnes","287","units","0","v42140879","1.14.1","30523","","","","0"
"1982","Canada","2016A000011124","Edible offal, meat production","Sheep and lambs","Tonnes","287","thousands","3","v46473011","1.14.2","320","","","","0"
"1982","Canada","2016A000011124","Average cold dressed weight, meat production","Sheep and lambs","Kilograms","192","units","0","v44175461","1.15.2","18.7","","","","1"
"1983","Canada","2016A000011124","Estimated farm output","Hogs","Head","148","thousands","3","v61841","1.3.1","14161.6","","","","1"
"1983","Canada","2016A000011124","Estimated farm output","Sheep and lambs","Head","148","thousands","3","v62137","1.3.2","405.2","","","","1"
"1983","Canada","2016A000011124","Exported alive, farm production","Hogs","Head","148","thousands","3","v61842","1.4.1","459.3","","","","1"
"1983","Canada","2016A000011124","Exported alive, farm production","Sheep and lambs","Head","148","thousands","3","v62140","1.4.2","5.5","","","","1"
"1983","Canada","2016A000011124","Total slaughterings, farm and meat production","Hogs","Head","148","thousands","3","v61843","1.5.1","13702.5","","","","1"
"1983","Canada","2016A000011124","Total slaughterings, farm and meat production","Sheep and lambs","Head","148","thousands","3","v62141","1.5.2","454.2","","","","1"
"1983","Canada","2016A000011124","Inspected slaughterings","Hogs","Head","148","thousands","3","v61844","1.6.1","13423.0","","","","1"
"1983","Canada","2016A000011124","Inspected slaughterings","Sheep and lambs","Head","148","thousands","3","v62142","1.6.2","367.9","","","","1"
"1983","Canada","2016A000011124","Uninspected slaughterings","Hogs","Head","148","thousands","3","v61845","1.7.1","279.5","","","","1"
"1983","Canada","2016A000011124","Uninspected slaughterings","Sheep and lambs","Head","148","thousands","3","v62143","1.7.2","86.3","","","","1"
"1983","Canada","2016A000011124","Imported alive, farm production","Hogs","Head","148","thousands","3","v61849","1.11.1","0.2","","","","1"
"1983","Canada","2016A000011124","Imported alive, farm production","Sheep and lambs","Head","148","thousands","3","v62138","1.11.2","54.5","","","","1"
"1983","Canada","2016A000011124","Total supply","Hogs","Head","148","thousands","3","v42140877","1.12.1","13702.5","","","","1"
"1983","Canada","2016A000011124","Total supply","Sheep and lambs","Head","148","thousands","3","v62139","1.12.2","459.7","","","","1"
"1983","Canada","2016A000011124","Average cold trimmed weight, meat production","Hogs","Kilograms","192","units","0","v42140878","1.13.1","75.2","","","","1"
"1983","Canada","2016A000011124","Edible offal, meat production","Hogs","Tonnes","287","units","0","v42140879","1.14.1","31077","","","","0"
"1983","Canada","2016A000011124","Edible offal, meat production","Sheep and lambs","Tonnes","287","thousands","3","v46473011","1.14.2","350","","","","0"
"1983","Canada","2016A000011124","Average cold dressed weight, meat production","Sheep and lambs","Kilograms","192","units","0","v44175461","1.15.2","18.6","","","","1"
"1984","Canada","2016A000011124","Estimated farm output","Hogs","Head","148","thousands","3","v61841","1.3.1","15232.5","","","","1"
"1984","Canada","2016A000011124","Estimated farm output","Sheep and lambs","Head","148","thousands","3","v62137","1.3.2","429.3","","","","1"
"1984","Canada","2016A000011124","Exported alive, farm production","Hogs","Head","148","thousands","3","v61842","1.4.1","1346.5","","","","1"
"1984","Canada","2016A000011124","Exported alive, farm production","Sheep and lambs","Head","148","thousands","3","v62140","1.4.2","15.1","","","","1"
"1984","Canada","2016A000011124","Total slaughterings, farm and meat production","Hogs","Head","148","thousands","3","v61843","1.5.1","13886.0","","","","1"
"1984","Canada","2016A000011124","Total slaughterings, farm and meat production","Sheep and lambs","Head","148","thousands","3","v62141","1.5.2","467.5","","","","1"
"1984","Canada","2016A000011124","Inspected slaughterings","Hogs","Head","148","thousands","3","v61844","1.6.1","13571.7","","","","1"
"1984","Canada","2016A000011124","Inspected slaughterings","Sheep and lambs","Head","148","thousands","3","v62142","1.6.2","378.9","","","","1"
"1984","Canada","2016A000011124","Uninspected slaughterings","Hogs","Head","148","thousands","3","v61845","1.7.1","314.3","","","","1"
"1984","Canada","2016A000011124","Uninspected slaughterings","Sheep and lambs","Head","148","thousands","3","v62143","1.7.2","88.6","","","","1"
"1984","Canada","2016A000011124","Imported alive, farm production","Hogs","Head","148","thousands","3","v61849","1.11.1","","..","","","1"
"1984","Canada","2016A000011124","Imported alive, farm production","Sheep and lambs","Head","148","thousands","3","v62138","1.11.2","53.3","","","","1"
"1984","Canada","2016A000011124","Total supply","Hogs","Head","148","thousands","3","v42140877","1.12.1","13886.0","","","","1"
"1984","Canada","2016A000011124","Total supply","Sheep and lambs","Head","148","thousands","3","v62139","1.12.2","482.6","","","","1"
"1984","Canada","2016A000011124","Average cold trimmed weight, meat production","Hogs","Kilograms","192","units","0","v42140878","1.13.1","75.2","","","","1"
"1984","Canada","2016A000011124","Edible offal, meat production","Hogs","Tonnes","287","units","0","v42140879","1.14.1","31493","","","","0"
"1984","Canada","2016A000011124","Edible offal, meat production","Sheep and lambs","Tonnes","287","thousands","3","v46473011","1.14.2","361","","","","0"
"1984","Canada","2016A000011124","Average cold dressed weight, meat production","Sheep and lambs","Kilograms","192","units","0","v44175461","1.15.2","19.1","","","","1"
"1985","Canada","2016A000011124","Estimated farm output","Hogs","Head","148","thousands","3","v61841","1.3.1","15604.4","","","","1"
"1985","Canada","2016A000011124","Estimated farm output","Sheep and lambs","Head","148","thousands","3","v62137","1.3.2","399.5","","","","1"
"1985","Canada","2016A000011124","Exported alive, farm production","Hogs","Head","148","thousands","3","v61842","1.4.1","1152.4","","","","1"
"1985","Canada","2016A000011124","Exported alive, farm production","Sheep and lambs","Head","148","thousands","3","v62140","1.4.2","19.2","","","","1"
"1985","Canada","2016A000011124","Total slaughterings, farm and meat production","Hogs","Head","148","thousands","3","v61843","1.5.1","14452.0","","","","1"
"1985","Canada","2016A000011124","Total slaughterings, farm and meat production","Sheep and lambs","Head","148","thousands","3","v62141","1.5.2","418.7","","","","1"
"1985","Canada","2016A000011124","Inspected slaughterings","Hogs","Head","148","thousands","3","v61844","1.6.1","14133.7","","","","1"
"1985","Canada","2016A000011124","Inspected slaughterings","Sheep and lambs","Head","148","thousands","3","v62142","1.6.2","337.0","","","","1"
"1985","Canada","2016A000011124","Uninspected slaughterings","Hogs","Head","148","thousands","3","v61845","1.7.1","318.3","","","","1"
"1985","Canada","2016A000011124","Uninspected slaughterings","Sheep and lambs","Head","148","thousands","3","v62143","1.7.2","81.7","","","","1"
"1985","Canada","2016A000011124","Imported alive, farm production","Hogs","Head","148","thousands","3","v61849","1.11.1","","..","","","1"
"1985","Canada","2016A000011124","Imported alive, farm production","Sheep and lambs","Head","148","thousands","3","v62138","1.11.2","38.4","","","","1"
"1985","Canada","2016A000011124","Total supply","Hogs","Head","148","thousands","3","v42140877","1.12.1","14452.0","","","","1"
"1985","Canada","2016A000011124","Total supply","Sheep and lambs","Head","148","thousands","3","v62139","1.12.2","437.9","","","","1"
"1985","Canada","2016A000011124","Average cold trimmed weight, meat production","Hogs","Kilograms","192","units","0","v42140878","1.13.1","75.3","","","","1"
"1985","Canada","2016A000011124","Edible offal, meat production","Hogs","Tonnes","287","units","0","v42140879","1.14.1","32777","","","","0"
"1985","Canada","2016A000011124","Edible offal, meat production","Sheep and lambs","Tonnes","287","thousands","3","v46473011","1.14.2","323","","","","0"
"1985","Canada","2016A000011124","Average cold dressed weight, meat production","Sheep and lambs","Kilograms","192","units","0","v44175461","1.15.2","19.6","","","","1"
"1986","Canada","2016A000011124","Estimated farm output","Hogs","Head","148","thousands","3","v61841","1.3.1","14900.9","","","","1"
"1986","Canada","2016A000011124","Estimated farm output","Sheep and lambs","Head","148","thousands","3","v62137","1.3.2","393.0","","","","1"
"1986","Canada","2016A000011124","Exported alive, farm production","Hogs","Head","148","thousands","3","v61842","1.4.1","502.2","","","","1"
"1986","Canada","2016A000011124","Exported alive, farm production","Sheep and lambs","Head","148","thousands","3","v62140","1.4.2","22.5","","","","1"
"1986","Canada","2016A000011124","Total slaughterings, farm and meat production","Hogs","Head","148","thousands","3","v61843","1.5.1","14398.7","","","","1"
"1986","Canada","2016A000011124","Total slaughterings, farm and meat production","Sheep and lambs","Head","148","thousands","3","v62141","1.5.2","407.4","","","","1"
"1986","Canada","2016A000011124","Inspected slaughterings","Hogs","Head","148","thousands","3","v61844","1.6.1","14148.9","","","","1"
"1986","Canada","2016A000011124","Inspected slaughterings","Sheep and lambs","Head","148","thousands","3","v62142","1.6.2","322.4","","","","1"
"1986","Canada","2016A000011124","Uninspected slaughterings","Hogs","Head","148","thousands","3","v61845","1.7.1","249.8","","","","1"
"1986","Canada","2016A000011124","Uninspected slaughterings","Sheep and lambs","Head","148","thousands","3","v62143","1.7.2","85.0","","","","1"
"1986","Canada","2016A000011124","Imported alive, farm production","Hogs","Head","148","thousands","3","v61849","1.11.1","","..","","","1"
"1986","Canada","2016A000011124","Imported alive, farm production","Sheep and lambs","Head","148","thousands","3","v62138","1.11.2","36.9","","","","1"
"1986","Canada","2016A000011124","Total supply","Hogs","Head","148","thousands","3","v42140877","1.12.1","14398.7","","","","1"
"1986","Canada","2016A000011124","Total supply","Sheep and lambs","Head","148","thousands","3","v62139","1.12.2","429.9","","","","1"
"1986","Canada","2016A000011124","Average cold trimmed weight, meat production","Hogs","Kilograms","192","units","0","v42140878","1.13.1","76.0","","","","1"
"1986","Canada","2016A000011124","Edible offal, meat production","Hogs","Tonnes","287","units","0","v42140879","1.14.1","32656","","","","0"
"1986","Canada","2016A000011124","Edible offal, meat production","Sheep and lambs","Tonnes","287","thousands","3","v46473011","1.14.2","314","","","","0"
"1986","Canada","2016A000011124","Average cold dressed weight, meat production","Sheep and lambs","Kilograms","192","units","0","v44175461","1.15.2","20.1","","","","1"
"1987","Canada","2016A000011124","Estimated farm output","Hogs","Head","148","thousands","3","v61841","1.3.1","15162.2","","","","1"
"1987","Canada","2016A000011124","Estimated farm output","Sheep and lambs","Head","148","thousands","3","v62137","1.3.2","389.7","","","","1"
"1987","Canada","2016A000011124","Exported alive, farm production","Hogs","Head","148","thousands","3","v61842","1.4.1","427.6","","","","1"
"1987","Canada","2016A000011124","Exported alive, farm production","Sheep and lambs","Head","148","thousands","3","v62140","1.4.2","24.8","","","","1"
"1987","Canada","2016A000011124","Total slaughterings, farm and meat production","Hogs","Head","148","thousands","3","v61843","1.5.1","14734.6","","","","1"
"1987","Canada","2016A000011124","Total slaughterings, farm and meat production","Sheep and lambs","Head","148","thousands","3","v62141","1.5.2","399.1","","","","1"
"1987","Canada","2016A000011124","Inspected slaughterings","Hogs","Head","148","thousands","3","v61844","1.6.1","14568.7","","","","1"
"1987","Canada","2016A000011124","Inspected slaughterings","Sheep and lambs","Head","148","thousands","3","v62142","1.6.2","306.1","","","","1"
"1987","Canada","2016A000011124","Uninspected slaughterings","Hogs","Head","148","thousands","3","v61845","1.7.1","165.9","","","","1"
"1987","Canada","2016A000011124","Uninspected slaughterings","Sheep and lambs","Head","148","thousands","3","v62143","1.7.2","93.0","","","","1"
"1987","Canada","2016A000011124","Imported alive, farm production","Hogs","Head","148","thousands","3","v61849","1.11.1","","..","","","1"
"1987","Canada","2016A000011124","Imported alive, farm production","Sheep and lambs","Head","148","thousands","3","v62138","1.11.2","34.2","","","","1"
"1987","Canada","2016A000011124","Total supply","Hogs","Head","148","thousands","3","v42140877","1.12.1","14734.6","","","","1"
"1987","Canada","2016A000011124","Total supply","Sheep and lambs","Head","148","thousands","3","v62139","1.12.2","423.9","","","","1"
"1987","Canada","2016A000011124","Average cold trimmed weight, meat production","Hogs","Kilograms","192","units","0","v42140878","1.13.1","76.1","","","","1"
"1987","Canada","2016A000011124","Edible offal, meat production","Hogs","Tonnes","287","units","0","v42140879","1.14.1","33418","","","","0"
"1987","Canada","2016A000011124","Edible offal, meat production","Sheep and lambs","Tonnes","287","thousands","3","v46473011","1.14.2","308","","","","0"
"1987","Canada","2016A000011124","Average cold dressed weight, meat production","Sheep and lambs","Kilograms","192","units","0","v44175461","1.15.2","19.8","","","","1"
"1988","Canada","2016A000011124","Estimated farm output","Hogs","Head","148","thousands","3","v61841","1.3.1","16303.7","","","","1"
"1988","Canada","2016A000011124","Estimated farm output","Sheep and lambs","Head","148","thousands","3","v62137","1.3.2","409.0","","","","1"
"1988","Canada","2016A000011124","Exported alive, farm production","Hogs","Head","148","thousands","3","v61842","1.4.1","868.3","","","","1"
"1988","Canada","2016A000011124","Exported alive, farm production","Sheep and lambs","Head","148","thousands","3","v62140","1.4.2","27.4","","","","1"
"1988","Canada","2016A000011124","Total slaughterings, farm and meat production","Hogs","Head","148","thousands","3","v61843","1.5.1","15438.5","","","","1"
"1988","Canada","2016A000011124","Total slaughterings, farm and meat production","Sheep and lambs","Head","148","thousands","3","v62141","1.5.2","423.3","","","","1"
"1988","Canada","2016A000011124","Inspected slaughterings","Hogs","Head","148","thousands","3","v61844","1.6.1","15284.2","","","","1"
"1988","Canada","2016A000011124","Inspected slaughterings","Sheep and lambs","Head","148","thousands","3","v62142","1.6.2","318.8","","","","1"
"1988","Canada","2016A000011124","Uninspected slaughterings","Hogs","Head","148","thousands","3","v61845","1.7.1","154.3","","","","1"
"1988","Canada","2016A000011124","Uninspected slaughterings","Sheep and lambs","Head","148","thousands","3","v62143","1.7.2","104.5","","","","1"
"1988","Canada","2016A000011124","Imported alive, farm production","Hogs","Head","148","thousands","3","v61849","1.11.1","3.1","","","","1"
"1988","Canada","2016A000011124","Imported alive, farm production","Sheep and lambs","Head","148","thousands","3","v62138","1.11.2","41.7","","","","1"
"1988","Canada","2016A000011124","Total supply","Hogs","Head","148","thousands","3","v42140877","1.12.1","15438.5","","","","1"
"1988","Canada","2016A000011124","Total supply","Sheep and lambs","Head","148","thousands","3","v62139","1.12.2","450.7","","","","1"
"1988","Canada","2016A000011124","Average cold trimmed weight, meat production","Hogs","Kilograms","192","units","0","v42140878","1.13.1","76.5","","","","1"
"1988","Canada","2016A000011124","Edible offal, meat production","Hogs","Tonnes","287","units","0","v42140879","1.14.1","35014","","","","0"
"1988","Canada","2016A000011124","Edible offal, meat production","Sheep and lambs","Tonnes","287","thousands","3","v46473011","1.14.2","327","","","","0"
"1988","Canada","2016A000011124","Average cold dressed weight, meat production","Sheep and lambs","Kilograms","192","units","0","v44175461","1.15.2","19.9","","","","1"
"1989","Canada","2016A000011124","Estimated farm output","Hogs","Head","148","thousands","3","v61841","1.3.1","16445.0","","","","1"
"1989","Canada","2016A000011124","Estimated farm output","Sheep and lambs","Head","148","thousands","3","v62137","1.3.2","446.5","","","","1"
"1989","Canada","2016A000011124","Exported alive, farm production","Hogs","Head","148","thousands","3","v61842","1.4.1","1006.9","","","","1"
"1989","Canada","2016A000011124","Exported alive, farm production","Sheep and lambs","Head","148","thousands","3","v62140","1.4.2","26.2","","","","1"
"1989","Canada","2016A000011124","Total slaughterings, farm and meat production","Hogs","Head","148","thousands","3","v61843","1.5.1","15438.8","","","","1"
"1989","Canada","2016A000011124","Total slaughterings, farm and meat production","Sheep and lambs","Head","148","thousands","3","v62141","1.5.2","454.6","","","","1"
"1989","Canada","2016A000011124","Inspected slaughterings","Hogs","Head","148","thousands","3","v61844","1.6.1","15292.6","","","","1"
"1989","Canada","2016A000011124","Inspected slaughterings","Sheep and lambs","Head","148","thousands","3","v62142","1.6.2","367.5","","","","1"
"1989","Canada","2016A000011124","Uninspected slaughterings","Hogs","Head","148","thousands","3","v61845","1.7.1","146.2","","","","1"
"1989","Canada","2016A000011124","Uninspected slaughterings","Sheep and lambs","Head","148","thousands","3","v62143","1.7.2","87.1","","","","1"
"1989","Canada","2016A000011124","Imported alive, farm production","Hogs","Head","148","thousands","3","v61849","1.11.1","0.7","","","","1"
"1989","Canada","2016A000011124","Imported alive, farm production","Sheep and lambs","Head","148","thousands","3","v62138","1.11.2","34.3","","","","1"
"1989","Canada","2016A000011124","Total supply","Hogs","Head","148","thousands","3","v42140877","1.12.1","15438.8","","","","1"
"1989","Canada","2016A000011124","Total supply","Sheep and lambs","Head","148","thousands","3","v62139","1.12.2","480.8","","","","1"
"1989","Canada","2016A000011124","Average cold trimmed weight, meat production","Hogs","Kilograms","192","units","0","v42140878","1.13.1","76.2","","","","1"
"1989","Canada","2016A000011124","Edible offal, meat production","Hogs","Tonnes","287","units","0","v42140879","1.14.1","35015","","","","0"
"1989","Canada","2016A000011124","Edible offal, meat production","Sheep and lambs","Tonnes","287","thousands","3","v46473011","1.14.2","351","","","","0"
"1989","Canada","2016A000011124","Average cold dressed weight, meat production","Sheep and lambs","Kilograms","192","units","0","v44175461","1.15.2","19.6","","","","1"
"1990","Canada","2016A000011124","Estimated farm output","Hogs","Head","148","thousands","3","v61841","1.3.1","15574.0","","","","1"
"1990","Canada","2016A000011124","Estimated farm output","Sheep and lambs","Head","148","thousands","3","v62137","1.3.2","465.2","","","","1"
"1990","Canada","2016A000011124","Exported alive, farm production","Hogs","Head","148","thousands","3","v61842","1.4.1","891.7","","","","1"
"1990","Canada","2016A000011124","Exported alive, farm production","Sheep and lambs","Head","148","thousands","3","v62140","1.4.2","25.7","","","","1"
"1990","Canada","2016A000011124","Total slaughterings, farm and meat production","Hogs","Head","148","thousands","3","v61843","1.5.1","14682.9","","","","1"
"1990","Canada","2016A000011124","Total slaughterings, farm and meat production","Sheep and lambs","Head","148","thousands","3","v62141","1.5.2","475.2","","","","1"
"1990","Canada","2016A000011124","Inspected slaughterings","Hogs","Head","148","thousands","3","v61844","1.6.1","14539.3","","","","1"
"1990","Canada","2016A000011124","Inspected slaughterings","Sheep and lambs","Head","148","thousands","3","v62142","1.6.2","378.1","","","","1"
"1990","Canada","2016A000011124","Uninspected slaughterings","Hogs","Head","148","thousands","3","v61845","1.7.1","143.6","","","","1"
"1990","Canada","2016A000011124","Uninspected slaughterings","Sheep and lambs","Head","148","thousands","3","v62143","1.7.2","97.1","","","","1"
"1990","Canada","2016A000011124","Imported alive, farm production","Hogs","Head","148","thousands","3","v61849","1.11.1","0.6","","","","1"
